Quote,Author
"“Because of the tendency of engineers to focus more on engineering matters rather than on archaeology, history, or anthropology, they are often accused of stripping artifacts of their cultural context and cherrypicking the evidence. Yet as an engineer, I strongly argue that the engineering context is, in fact, a cultural context in and of itself--one that is less susceptible to ambiguity than the cultural context of mummies and potsherds, which can be added decades or even centuries after a building has been completed.”",Christopher Dunn
"“John West is very good at reaching the heart of an issue using simple analogies. In summarizing the evidence of precision at Giza, he said, 'It's like finding a Porsche where only a wheelbarrow should be.”",Christopher Dunn
"“While my degree opened up doors for me, it ultimately gave me occupational diseases.”",Steven Magee
"“Here is the product of an ancient civilization empowered with the knowledge that as long as the moon continued to orbit the Earth, the special relationship that existed between the two assured the Egyptians of vast amounts of energy. The source of the energy is the Earth itself, in the form of seismic energy. The ancient Egyptians saw tremendous value in this form of energy and expended a considerable amount of effort to tap into it. The benefits they received may have been twofold: energy to fuel their civilization, and the ability to stabilize the Earth's crust by drawing off seismic energy over a period of time rather than allowing it to build up to destructive levels.”",Christopher Dunn
"“The evidence presented in this book, for the most part, was recorded many years ago by men of integrity who worked in the fields of archaeology and Egyptology. That much of this evidence was misunderstood only reveals the pressing need for an interdisciplinary approach to fields that have until recently been closed to nonacademics and others outside the fold of formal archaeology and Egyptology. Much of our ignorance of ancient cultures can be placed at the feet of closed-minded theorists who ignore evidence that does not fit their theories or fall within the province of their expertise. Sometimes it takes a machinist to recognize machined parts or machines! As a result, much of the evidence that supports a purpose for the Great Pyramid as anything other than a tomb has been ignored, discounted without serious consideration, or simply explained away as purely coincidental. Is it coincidence that the Great Pyramid is so huge and so precise? That the King's Chamber contains so many indications that tremendous forces disturbed it or were created within it at one time? Are the exuviae, the chocolate-colored granite, the resonating chambers with their giant granite monoliths placed above, and the unique properties of the quartz crystal present in vast quantities in the granite complex all coincidental? Can the design and physical tests of the movement of sound inside the Grand Gallery be just a happy accident?”",Christopher Dunn
"“Steiger presented another analysis by a professional engineer, who saw the wall carvings at Dendera as an accurate illustration of an electrical device—one which would not be out of place in a modern electrical blueprint file. ""In regards to the ancient Egyptian electron tubes, electromagnetic engineer Professor S.R. Harris identified a box-and braided cable in the picture as 'virtually an exact copy of engineering illustration used today for representing a bundle of conducting wires.' The cable runs from the box the full length of the floor and terminates at both the ends and at the bases of two peculiar objects resting on two pillars. Professor Harris is said to have identified these representations as high voltage insulators.”",Christopher Dunn
"“The knowledge needed to evaluate certain of these ancient artifacts was not available until very recently. Even today there may be numerous articles that we will not understand until we further develop our own technology. We cannot fathom technology that is unknown to us, and we seldom consider things that seem impossible to us. Petrie, though knowledgeable in engineering and surveying, could not be expected to know anything about ultrasonic machining; hence his amazement at the machining abilities of the ancient Egyptians. Even if he had been aware of this technology, the intellectual climate of his time may have precluded his considering the possibility that these methods were known to the ancient Egyptians. Quite simply, the greatest barrier to our understanding may not necessarily be knowledge. It may be attitude.”",Christopher Dunn
"“What we have been taught is that the ancient Egyptians were in posession of only simple hand tools, and that the only metals available to the Egyptians of the fourth dynasty, when the Giza Pyramids were built, were copper, gold, and silver. What is inferred, therefore, is that absent the tools made from these materials, the simple abrasive experiments actually demonstrate the stone-working methods of ancient Egypt. We are told that the ancient Egyptians had not yet developed the knowledge to extract the raw materials necessary to produce iron and steel. It has been suggested that they may have used meteoric iron, because they found it lying on the ground, but they did not mine the ore and smelt it in a foundry. Support for this view is the lack of evidence that they used tools made of any material other than copper, stone, and wood. Yet absence of evidence is not evidence of absence. Although sophisticated tools made of iron or steel may not yet have been discovered in the archaeological record, what has been found is not adequate enough to explain how the artifacts were created.”",Christopher Dunn
“Hope is not a strategy.”,Betsy Beyer
"“Doctors rarely fix their patients health issues. Instead, the patient gets put on a toxic cocktail of prescription drugs for the rest of their life that typically makes them sicker. In engineering, if you could not fix broken systems, you would likely be fired.”",Steven Magee
"“Electronics Engineering is hardware, timing diagrams, and algorithms.”",Bhupesh B. Patil
“An engineer is a machine for turning coffee into designs (apologies to Paul Erdős)”,Larrie D. Ferreiro
“Engineering lights our living and medicine delights our living”,P.S. Jagadeesh Kumar
“I am reverse engineering my disabling sickness into the medical diagnosis of High Altitude Observatory Diseases (HAOD).”,Steven Magee
"“In the next three years, the value of data will increase, making it even more valuable than it is today. The more efficiently you store your data, the more benefits your business will see.”",Thomas Harrer
"“Almost every religion believe that God lives in the sky. For system design engineer, God stay in Ground.”",Bhupesh B. Patil
"“We can't get the future we wanted if we fail to take advantage of the STEM education, we must open students all over the world to it, in order for us to get the future we can all be proud of.”",Bamigboye Olurotimi
“Can we survive technology?”,John von Neumann
“Technology is neither good nor bad; nor is it neutral”,Melvin Kranzberg
"“There is a frequent tendency in the presentation of mechaincs to use problems mainly as a vehicle to illustrate theory rather than to develop theory for the purpose of solving problems. When the first view is allowed to predominate, problems tend to become overly idealized and unrelated to engineering with the result that the exercise becomes dull, academic, and uninteresting. This approach deprives the students of valuable experience in formulating problems and thus of discovering the need for and meaning of theory. The second view provides by far the stronger motive for learning theory and leads to a better balance between theory and application. The crucial role played by interest and purpose in providing the strongest possible motive for learning cannot be overemphasized."" Glenn Kraige, from Merriam & Kraige's Dynamics text, 7th Edition.”",Glenn Kraige
"“As electrical energy can create mechanical vibrations (perceived as sound by the human ear), so in turn can mechanical vibrations create electrical energy, such as the previously mentioned ball lightning. It could be theorized, therefore, that with the Earth being a source for mechanical vibration, or sound, and the vibrations being of a usable amplitude and frequency, then the Earth's vibrations could be a source of energy that we could tap into. Moreover, if we were to discover that a structure with a certain shape, such as a pyramid, was able to effectively act as a resonator for the vibrations coming from within the Earth, then we would have a reliable and inexpensive source of energy.”",Christopher Dunn
"“There is much which we must leave, whether we like it or not, to the un-""scientific' narrative method of the professional historian.”",Norbert Wiener
“What we usually consider are impossible are simply engineering problems ... there's no law of physics preventing them”,Michio Kaku
"“Engineers are all too often unsung heroes; if we are ever, in truth, to travel between stars, it will be thanks to their aspirations and imagination... for they are the bridge builders.”",Janine Ellen Young
“I have seen ideas that work on paper not work in the field. But I have never seen an idea that does not work on paper work in the field.”,Sean Shannon Murphy
"“Evolution optimizes strongly for energy efficiency because of limited food supply, not for ease of construction or understanding by human engineers.”",Max Tegmark
“America is inching towards the metric system”,In US Engineering Circles
"“Designing Structures is an art and this needs to be transparent, as designs come and go but creativity stays there”",Er. Tabish Rasool
"“George Morrow summed it up much more elegantly than I,"" Godbout said in a 1984 interview. ""He said 'I have the best of both worlds. I enjoy what I'm doing, have immense fun at it and I get paid to boot'. I couldn't concur more.”",Bill Godbout
"“The world steadily grows better because the human mind, applying itself to environment, makes it better... with hands... with tools... with horse sense and science and engineering.”",Robert A. Heinlein
“Structure Design must be safe and sound such that the exterior looks will magnetise the cameras from every nook and corner”,Er. Tabish Rasool
"“The progressive stack is basically a measure of how much you aren’t like, say, James Watt, the developer of the modern steam engine, the key invention of the Industrial Revolution. Watt was white, male, Protestant, straight, rich, mechanically skilled, and a scientific genius, so you’d better not be.”",Steve Sailer
"“Bad design with good materials may give you the designed fatigue life, but a good design with bad materials will never give you the designed fatigue life.”",Kartik Srinivas
"“As we look around the world, especially in Egypt, Lebanon, Turkey, the west coast of Italy, Peru, and Bolivia, there are stone structures and the remains of others which don't easily fit into the standard picture of history. The pyramids of Giza in Egypt, Puma Punku in Bolivia, and the great megalithic wall of Sachsayhuaman in Peru are but three examples of astonishingly well-made stone works which modern engineers, stone masons, and other experts puzzle over. Conventional academics in general date these structures well within the standard timeline of so-called civilization. The generally prescribed creation date of the three pyramids of Giza is about 2500 BC, Puma Punku is alleged to have been constructed around 600 AD, and Sachsayhuaman approximately 1200 to 1400 AD. However, what intrigues engineers, architects, stone masons, and other professionals is the extreme precision of the work, often in very hard stone, which many archaeologists insist was usually achieved using bronze and or copper chisels, wooden measuring devices, and stone hammers.”",Brien Foerster
"“One also finds, even to this day, some amazing works such as the aforementioned Sachsayhuaman and the Coricancha in Cusco, where no mortar of any kind was used. It was stone-on-stone, with astonishing accuracy of fit. In the Inca toolkit, as found in the archaeological record, only copper and bronze chisels have been found, along with wooden measuring instruments and stone pounders or hammers. Conventional archaeologists contend that such tools were responsible for the refined workmanship seen in Cusco and other 'Inca' areas. However, the stone used - granite, andesite, and basalt - are harder than the majority of the tools used, and thus could not have been responsible for the work. The same is true of Tiwanaku and the connected site of Puma Punku. Massive megalithic blocks with sculpted surfaces are found at these locations, made of local sandstone, which would be difficult to shape with bronze chisels and stone hammers. However, the real enigmas are the even harder andesite and basalt stones, cut and shaped with such precision that modern engineers, stone masons, and other professionals question how such work could have been achieved without at least 20th century technology.”",Brien Foerster
"“Rudolph Gantenbrink's important discovery [of a door with metallic handles found with a robot inside a shaft in the Great Pyramid] has forced many Egyptologists to finally accept that their theories are flawed. This is an interesting development. Academic mores normally dictate that when a theory contains flaws, or unsubstantiated data that supports critical elements on which the theory is built, the entire theory must either be thrown out or revised. Instead of the tomb theory being dismissed, however, Gantenbrink himself was dismissed from the project. He discovered the ""door"" on March 22, 1993. A week later, he was told to pack up his robot and leave Egypt. Gantenbrink has the technology to go beyond the so-called door but, presumably because of political reasons, has been refused permission to resume his research in Egypt. Gantenbrink, with an engineer's typical pragmatism, stated, 'I take an absolute neutral position. It is a scientific process, and there is no need whatsoever to answer questions with speculation when these questions could be answered much more easily by continuing the research. Yet because of a stupid feud between what I call believers and non-believers, I am condemned as someone who is speculating. But I am not. I am just stating the facts. We have a device [ultrasonic] that would discover if there is a cavity behind the slab. It is nonsensical to make theories when we have the tools to discover the facts.”",Christopher Dunn
"“I looked more closely at what I considered to be the most significant information regarding the Great Pyramid, which was the accuracy with which it was built. It soon became obvious to me that the researchers on both sides of the issue were sympathetic to the craftspeople involved in building the pyramids. But the researchers were not craftspeople themselves, and they did not have the perspective gained through years of experience working with their hands and with machinery. Having that experience myself, I have some very strong opinions regarding the level of manufacturing expertise practiced by the ancient Egyptians. They were not primitive by any means, and their craftsmanship and precision would be an extreme challenge to duplicate today.”",Christopher Dunn
"“The quantity of stone that had to be quarried, hauled, and hoisted into place in the Great Pyramid becomes even more impressive when it is compared with other civil engineering feats, whether real or imagined. It has been stated that it contains more stone than that used in all the churches, cathedrals, and chapels built in England since the time of Christ. Thirty Empire State Buildings could be built with the estimated 2,300,000 stones. A wall three-feet high and one-foot thick could be built across the United States and back using the amount of masonry contained in the Great Pyramid.”",Christopher Dunn
"“It now remains for those who are absolutely convinced that the ancient Egyptians constructed the pyramids using primitive techniques to build a pyramid themselves, using those same techniques that they propose the Egyptians used. As part of such an attempt, it would help if they cut out just one seventy-ton block of granite from the Aswan quarry, which is located five hundred miles away, using their hardened copper chisels or dolerite balls and then transported the block to the Giza Plateau with their barges, ropes, and manpower. If the proponents of traditional theories of constructing the pyramids are able to accomplish this feat, then we should give serious consideration to their proposals about pyramid construction.”",Christopher Dunn
"“In 1983 Donald Rahn of Rahn Granite Surface Plate Co. told me that diamond drills, rotating at nine hundred revolutions per minute, penetrate granite at the rate of one inch in five minutes. In 1996, Eric Leither of Tru-Stone Corp. told me that these parameters have not changed since then. The feedrate of modern drills, therefore, calculates to be .0002 inch per revolution, indicating that the ancient Egyptians drilled into granite with a feedrate that was five hundred times greater or deeper per revolution of the drill than modern drills! The other characteristics of the artifacts also pose a problem for modern drills. Somehow the Egyptians made a tapered hole with a spiral groove that was cut deeper through the harder constituent of the granite. If conventional machining methods cannot answer just one of these questions, how do we answer all three?”",Christopher Dunn
"“The precision in these artifacts is irrefutable. Even if we ignore the question of how they were produced, we are still faced with the question of why such precision was needed. Revelation of new data invariably raises new questions. In this case it is understandable for skeptics to ask, ""Where are the machines?"" But machines are tools, and the question should be applied universally and can be asked of anyone who believes other methods may have been used. The truth is that no tools have been found to explain any theory on how the pyramids were built or the granite boxes were cut. More than eighty pyramids have been discovered in Egypt, and the tools that built them have never been found. Even if we accepted the notion that copper tools are capable of producing these incredible artifacts, the few copper implements that have been uncovered do not represent the number of such tools that would have been used if every stonemason who is supposed to have worked on the pyramids at just the Giza site owned one or two. In the Great Pyramid alone there are an estimated 2,300,000 blocks of stone, both limestone and granite, weighing between two-and-one-half tons and seventy tons each. That is a mountain of evidence, and there are no tools surviving to explain even this one pyramid's creation.”",Christopher Dunn
"“With such a convincing collection of artifacts that prove the existence of precision machinery in ancient Egypt, the idea that the Great Pyramid was built by an advanced civilization that inhabited the Earth thousands of years ago becomes more admissible. I am not proposing that this civilization was more advanced technologically than ours on all levels, but it does appear that as far as masonry work and construction are concerned they were exceeding current capabilities and specifications.”",Christopher Dunn
