Quote,Author
"“After a time, my hand had become as skilled as my eyes. So if I was drawing a very fine tree, it felt as if my hand was moving without me directly it. As I watched the pencil race across the page, I would look on it in amazement, as if the drawing were the proof of another presence, as if someone else had taken up residence in my body. As I marveled at his work aspiring to become his equal, another part of my brain was busy inspecting the curves of the branches, the placement of mountains, the composition as a whole, reflecting that I had created this scene on a blank piece of paper. My mind was at the tip of my pen, acting before I could think; at the same time it could survey what I had already done. This second line of perception, this ability to analyse my progress, was the pleasure this small artist felt when he looked at the discovery of his courage and freedom. To step outside myself , to know the second person who had taken up residence inside me, was to retrace the dividing line that appeared as my pencil slipped across the paper, like a boy sledding in the snow.”",Orhan Pamuk
“The ones who constantly make us laugh are the hardest of friends to know - for comedians are the caricatures among us.”,Criss Jami
"“Look at that,"" he said. ""How the ink bleeds."" He loved the way it looked, to write on a thick pillow of the pad, the way the thicker width of paper underneath was softer and allowed for a more cushiony interface between pen and surface, which meant more time the two would be in contact for any given point, allowing the fiber of the paper to pull, through capillary action, more ink from the pen, more ink, which meant more evenness of ink, a thicker, more even line, a line with character, with solidity. The pad, all those ninety-nine sheets underneath him, the hundred, the even number, ten to the second power, the exponent, the clean block of planes, the space-time, really, represented by that pad, all of the possible drawings, graphs, curves, relationships, all of the answers, questions, mysteries, all of the problems solvable in that space, in those sheets, in those squares.”",Charles Yu
"“If I were to draw, I would apply myself only to studying the form of inanimate objects,"" I said somewhat imperiously, because I wanted to change the subjects and also because a natural inclination does truly lead me to recognise my moods in the motionless suffering of things.”",Italo Calvino
"“There is a storytelling element in there. The tango form is a little like the blues in that you have a kind of structure. It’s not as rigid as twelve bar, but it's very much a storytelling medium -- and there’s an element of call-and-response, and a particular arc in the musical form, that suggest a story. It's about being in the moment, with the music; and responding to your partner, and the particular feeling and momentum in her body in any one moment. It’s a very concentrated thing; you can’t think about anything else while you are doing it. If you try to hold a conversation, it just kind of falls apart. The music was what really drew me into tango. Everyone knows a few of the more popular tango classics, but once you get into it, there’s such a rich field. It’s astonishing, this kind of miraculous musical form that developed in a very small locality: two cities on either side of the River Plate, in Argentina and Urugauy. It started in the 1880s or '90s, and there are all kinds of mysteries, myths and stories, about how tango started and developed. It was first of all considered really low-life, almost reptilian. Something to be avoided and not talked about. And then it became this word wide phenomena. . .and I could go on talking about tango forever. . . . but its also to do with movement. I try to get that into my pictures: a sense of movement, something flowing through. A while ago, I realised how much I'd been drawing dancing figures in the corners of my sketchbooks for years before I discovered tango!”",Alan Lee
"“I like to work in watercolor, with as little under-drawing as I can get away with. I like the unpredictability of a medium which is affected as much by humidity, gravity, the way that heavier particles in the wash settle into the undulations of the paper surface, as by whatever I wish to do with it. In other mediums you have more control, you are responsible for every mark on the page — but with watercolor you are in a dialogue with the paint, it responds to you and you respond to it in turn. Printmaking is also like this, it has an unpredictable element. This encourages an intuitive response, a spontaneity which allows magic to happen on the page. When I begin an illustration, I usually work up from small sketches — which indicate in a simple way something of the atmosphere or dynamics of an illustration; then I do drawings on a larger scale supported by studies from models — usually friends — if figures play a large part in the picture. When I've reached a stage where the drawing looks good enough I'll transfer it to watercolor paper, but I like to leave as much unresolved as possible before starting to put on washes. This allows for an interaction with the medium itself, a dialogue between me and the paint. Otherwise it is too much like painting by number, or a one-sided conversation.”",Alan Lee
"“I spend as much time as I can sketching from nature, Dartmoor contains such a rich variety of landscape, as many boulders, foaming rivers and twisted trees as my heart could ever desire. . . . When I look into a river, I feel I could spend a whole lifetime just painting that river.”",Alan Lee
"“When I started to draw, most of my influences were from other painters and illustrators, so I was drawing landscape at second hand, really. The trees were Rackham trees, or trees that I had seen in paintings rather than from my own observation...and I started to feel this was a real lack in my work. Everything was too generalised, and not based on real experience. Then in 1975, after having worked for some years in London as a book cover illustrator mainly, I came down to Devon and stayed with some friends up on the moor. In the course of this one weekend, wandering around the moor, finding rivers and ancient woods, I realised that everything that I would ever want to draw was actually here. There was so much richness in the texture and forms of these fantastic trees...and I decided in the course of that weekend to come and live here. I looked at a couple of houses, found one, and made an offer on it, all in that one weekend!”",Alan Lee
“I'm not talented at all. It's just that I spend more time thinking about art than others.”,Tsubasa Yamaguchi
"“I often don’t have a clear idea of what I am going to be drawing when I start, unless it is for a very specific purpose. Most of the time, I just sit down and draw a line, and it isn’t really related to anything other than this vague feeling of movement or atmosphere. That line will lead to another, and then forms will start to appear, and figures will start to appear. I usually start things very intuitively, and sort of watch the process, almost as a spectator . . . and then at some point I have to think about what I'm creating, and consciously shape it. If I am doing something for a film or book illustration, then I'm also thinking about a lot of other factors, such as composition and story-telling.”",Alan Lee
"“I realized how subversive Ruth was then, not because she drew pictures of nude women that got misused by her peers, but because she was more talented than her teachers. She was the quietest kind of rebel. Helpless, really.”",Alice Sebold
"“Disney and I were a bad mix. For a year I was probably more depressed than I have ever been in my life. I worked for a great animator, Glenn Kean. He was nice, he was good to me, he's a really strong animator and he helped me. But he also kind of tortured me because I got all the cute fox scenes to draw, and I couldn't draw all those four-legged Disney foxes. I just couldn't do it. I couldn't even fake the Disney style. Mine looked like road kills.”",Tim Burton
"“Toutes les erreurs de la critique commises à mon égard, à mes débuts, furent qu'elle ne vit pas qu'il ne fallait rien définir, rien comprendre, rien limiter, rien préciser, parce que tout ce qui est sincèrement et docilement nouveau - comme le beau d'ailleurs, porte sa signification en soi-même. La désignation par un titre mis à mes dessins est quelquefois de trop, pour ainsi dire. Le titre n'y est justifié que lorsqu'il est vague, indéterminé, et visant même confusément à l'équivoque. Mes dessins inspirent et ne se définissent pas. Ils ne déterminent rien. Ils nous placent, ainsi que la musique, dans le monde ambigu de l'indéterminé. Ils sont une sorte de métaphore.”",Odilon Redon
“Not every piece should be a masterpiece”,raouf mxs
“Light is the chaser away of darkness. Shade is the obstruction of light”,Leonardo da Vinci
“My how the pencil turns when when there are things to be written with sweet words.”,Anthony T. Hincks
“Words flow with a pencil in hand.”,Anthony T. Hincks
“Empty hands can't draw by themselves.”,Anthony T. Hincks
“Don't let your writing be led astray by the shortness of your pencil.”,Anthony T. Hincks
"“Colored pencils can color a beautiful sea, but in the right hands, they can also make you smell the seaweed.”",Anthony T. Hincks
"“Silence, Patience & Dedication are the sign of a new masterpiece.”",Aacs Sharma
"“I drew anything. Everything. Doodles at first. But I had a knack for reproducing what I saw, and soon my paper and pencil — and then later, my paints and charcoals — formed a strong, protective wall around me. They stood between me and everyone else in the world. I liked it that way. I liked being quiet, letting no one know what I thought, or how ferocious those thoughts were.”",Nancy Werlin
"“Unlike everything else in these pages, my sketchbook was never intended for any sort of publication. In fact, it was never really meant to be seen by anyone. It's the closest thing I have to a diary, and it exists mainly for my own amusement, practice and mental health.”",Adrian Tomine
“Even 'Black & White' brings colour to life.”,Anthony T. Hincks
"“To escape from such thoughts I would go back to my drawing board and plunge into the making of pictures. And now I found a new means of escape-lectures and libraries. Both enabled me to get away for a little while from my discontented thoughts because of loss of freedom through wedlock. Lately I realized anew that my education was inadequate. So many questions came up that I couldn't answer, and I needed to fortify myself with such answers. By listening to the lectures and reading a wide variety of books I nursed the seed which had been planted in my mind by Keir Hardie's speech in Denver, and by Myron Reed's discussions of the human struggle there.”",Art Young
"“When I begin, I draw rougher, more jagged lines to get out my excess energy before I can focus on what I see before me. Before I can study the angles and get them right, before my practice and proper theory sets in.”",Julie Abe
“Experimenting is a great way to find out what works or what doesn't with your drawing process!”,Samantha Segal
"“The gallinule's candy-corn bill--- yellow at the tip, orange toward the eye---points at the waterline, and the blue and green of the feathers glint in the sunlight. I sketch the light blue cap and the oval body, hinting at its iridescence. The bird pokes her head sharply into the water, swallows, and beings to meander. She walks across floating lilies, pad to pad, and then into the reeds until I can't see her anymore, no matter how I steer the canoe. When she's gone, I look at my drawing. ""Hee-hee!"" I say aloud, sketching a few more quick studies to indicate her motion and the intensity of her stare, with notes on the deep iris blue of the head and breast, the aqua of the back and wings graduating to olive at the tips, and underneath an inky black.”",Virginia  Hartman
"“Look, I get it, you can grow fond of characters as you're drawing them. They wind up becoming a part of you. But sometimes the story gets away from you, and circumstances start dictating the events. But to end a story...everything must be resolved...even if you must kill a character! If you're not willing to do that, you might as well quit now.”",Alexandre Clérisse
"“Just because I'm doing what I love, doesn't mean It's always going to be fun.”",Tsubasa Yamaguchi
“A draw-er doesn't draw because she loves to draw. She doesn't draw because she draws well. She draws because once she lost something. And by drawing--she will find it again.”,Liana Finck
"“If asked to make a drawing, little girls almost always create scenes with at least one person, while males nearly always draw things—cars, rockets, or trucks.”",Christina Hoff Sommers
"“If you're upset, that means you're willing to fight.”",Tsubasa Yamaguchi
"“While I am carrying on a conversation with someone, I find that I am drawing with my eyes. I find myself observing how his shirt collar comes around from behind his neck and perhaps casts a slight shadow on one side. I observe how the wrinkles in his sleeve form and how his arm may be resting on the edge of the chair. I observe how the features on his face move back and forth in perspective as he rotates his head. It actually is a form of sketching and I believe that it is the next best thing to drawing itself. I sometimes feel it is obsessive, but at least it accomplishes something for me.”",Charles M. Schulz
“...a paradox: architecture can only escape the flatness imposed by drawing through drawing.”,Robin Evans
“You're a mere human that started learning how to draw 6 months ago. Just who do you think you are ? Your fight has only begun.”,Tsubasa Yamaguchi
"“But kids who can't work hard, are those that don't have any passion. It's only natural for people to invest their lives on things they are most passionate about.”",Tsubasa Yamaguchi
"“Aurore sketched—it would always be her pleasure—and ""scribbled""—it was her passion...”",Joseph Amber Barry
“The illiterate do not write letters; they draw them.”,Mokokoma Mokhonoana
"“be patient by assumed presence and open in curiosity, observe the nature and support by stories your child imagination and you will grow his future flight.”",Veronica Cozma
"“I'm not just drawing clothes, I'm drawing dreams"".”",Marta Madison
"“Drawing is a science, painting is just something for the long winter evenings.”",Quentin Crisp
"“Even at her sickest, she tried to create at least one drawing every single day. Sometimes she drew stuff out of her head. Other times, she sketched nurses and orderlies and other patients. Once, she was so tired that she could barely sit up, but she struggled through a detailed drawing of her own scrawny fingers holding a pencil.”",Paul Acampora
"“Hammer out the drawing. Unremitting, persistent effort will bend a stubborn ungainly sketch into a graceful finished drawing. We become tough, hardened drawing veterans.”",Anthony Ryder
“I then tell myself that the result is pitiful but the struggle worth it because I looked at color and I looked at the night and the river like I never had before and saw what I take so for granted with new eyes. Is there any activity that so rewards failure? These are toads that become flowers.”,Michael Taussig
"“If you can’t paint a man falling from a five story building before he hits the ground, you will never make a monumental painting.”",Alain Jaubert
“I taught myself how to write and draw comics at a young age. Possibly under the influence of toad venom.”,Ian    Wilson
"“The director carries a huge responsibility here; if he or she thinks further, then the character designs travel further.”",Tony White (2)
"“Even in two-dimensional works you can convey the sense of touching a variety of surfaces by using implied texture. You can use line, value, color, pattern and contrast to create simulated textures on flat surfaces.”",Shelly Dax
“Drawing isn't an artistic process; drawing is a thinking process.”,Dan Roam
“Whoever draws the best picture wins”,Dan Roam
"“Il y a dans le dessin une très grande jouissance. L'écriture, c'est le dessin noué autrement. (...) Et quand je dessine, j'écris, et, peut-être, que quand j'ecris, je dessine.”",Jean Cocteau
"“I let her use my pencil to draw me into her beautiful world, while taking classes together in the arts of love.”",Curtis Tyrone Jones
"“Drawing is an illustration of the soul. The better you draw, the stronger your soul gets.”",PS Tavishi
"“And, more than anything, he loved drawing, the black wound of the ink, that caress scraping the grain of the paper.”",Mathias Énard
“Dibujar es descubrir las líneas del tiempo.”,Alejandro Mos Riera
"“Drawing is never reproducing - in order to see, you have to know how to look, and you have to know what you’re looking at.”",Olga Tokarczuk
"“I noticed that the [drawing] teacher didn't tell people much... Instead, he tried to inspire us to experiment with new approaches. I thought of how we teach physics: We have so many techniques - so many mathematical methods - that we never stop telling the students how to do things. On the other hand, the drawing teacher is afraid to tell you anything. If your lines are very heavy, the teacher can't say, ""Your lines are too heavy."" because *some* artist has figured out a way of making great pictures using heavy lines. The teacher doesn't want to push you in some particular direction. So the drawing teacher has this problem of communicating how to draw by osmosis and not by instruction, while the physics teacher has the problem of always teaching techniques, rather than the spirit, of how to go about solving physical problems.”",Richard Feynman
“Art is a visual language; I'm just perfecting my alphabet.”,Zachary A. Diaz
“Looking at her always reminded me of a rose that was dripping blood. I always felt it was drawing all the life from inside. Just to look beautiful on the outside.”,Akshay Vasu
"“As a student I thought there was a formula of some kind that I would get hold of somewhere, and thereby become and artist. There is a formula, but it has not been in books. It is really plain old courage, standing on one's own feet, and forever seeking enlightenment; courage to develop your way, but learning from the other fellow; experimentation with your own ideas, observing for yourself, a rigid discipline of doing over that which you can improve.”",Andrew Loomis
“Life is the art of drawing without an eraser.”,Tracy Weinzapfel
"“It is ten per cent how you draw, and ninety per cent what you draw.”",Andrew Loomis
"“A drawing is a translation. That is to say each mark on the paper is consciously realted, not only to the real or imagined ""model"", but also to every mark and space already set out on the paper. Thus a drawn or painted image is woven together by the energy (or the lassitude, wen the drawing is weak) of countless judgements [sic]. Every time a figuration is evoked in a drawing, everything about it has been mediated by consciousness, either intuitively or systematically.”",John Berger
"“Melissa popped open the clattery little Rotring tin. Pencils, putty rubber, scalpel. She sharpened a 3B, letting the curly shavings fall into the wicker bin, then paused for a few seconds, finding a little place of stillness before starting to draw the flowers. Art didn't count at school because it didn't get you into law or banking or medicine. It was just a fluffy thing stuck to the side of Design and Technology, a free A level for kids who could do it, like a second language, but she loved charcoal and really good gouache, she loved rolling sticky black ink on to a lino plate and heaving on the big black arm of the Cope press, the quiet and those big white walls.”",Mark Haddon
"“Learning how to draw is just like learning how to write, you just need to find a good teacher, and practice a lot. Just remember all those empty pages you filled as a child with your shaky handwriting that looked like chickens' scratches or ants steps, these efforts are what led you to have a steady and beautiful handwriting later on as an adult.”",Noora Ahmed Alsuwaidi
"“Creativity is like a compass, each one has its own, and all point to the North.”",Efrat Cybulkiewicz
"“She had been fair at drawing before the war. She’d drawn her mother dozens of times, as she sat reading or sewing. There had been so many things in those days that kept a person still, that required perfect concentration for hours on end. It had been easy to draw portraits.”",Simone St. James
"“I draw because words are too unpredictable. I draw because words are too limited. If you speak and write in English or Spanish or Chinese or any other language, then only a certain percentage of human beings will get your meaning. But when you draw a picture, everybody can understand it. If I draw a cartoon of a flower, then every man, woman, and child in the world can look at it and say “that’s a flower.” So I draw because I want to talk to the world and I want the world to pay attention to me.”",Sherman Alexie
"“All this time she hadn't known that ""blue"" was actually seven distinct shades, each with its own names- azure, Prussian, cobalt, cerulean, sapphire, indigo, lapis. She pressed the waxy pencils on the paper, amazed by the emerging hues: the ornaments curving on the Armenian vase were lapis; the purplish contours of the Jerusalem mountains were shrouded by indigo evening clouds.”",Talia Carner
“See feel draw: One verb.”,Jandy Nelson
"“Everything is happening according to the ‘drawing’ [past causes], You just have to ‘see’ them. Desires are ‘drawings’ too.”",Dada Bhagwan
"“To spend time observing, without drawing, thinking, without drawing, or feeling, without drawing, is the misfortune of nonartists.”",Nick Meglin
"“When you draw and pay attention to what is, it's a form of being present. This inspires the mind, makes it happy, and the heart wants to express more.”",Natalie Goldberg
"“It just feels like meeting him again was like seeing a blank paper ready to be sketched, a different idea to be drawn.”",Basma Salem
"“Elle avait un don, une aptitude particulière pour vous donner à voir ce qui vous avait échappé, alors que vos yeux s'étaient posés sur le même objet que les siens.”",Nadia Hashimi
"“Art is energy, emotion, entertainment and sometimes economics.”",Amit Kalantri
"“When drawing a face, any face, it is as if a curtain after curtain, mask after mask, falls away.. until a final mask remains, one that can no longer be removed, reduced. By the time the drawing is finished, I know a great deal about that face, for no face can hide itself for long. But although nothing escapes the eye, all is forgiven beforehand. The eye does not judge, moralize, criticize. It accepts the masks in gratitude as it does the long bamboos being long, the goldenrod being being yellow.”",Frederick Franck
"“Designing Structures is an art and this needs to be transparent, as designs come and go but creativity stays there”",Er. Tabish Rasool
"“If you wish to make good art, then you must believe you already do. Otherwise, you will never be good enough.”",Luhraw
"“Throughout our youth, whenever we had a dispute, Li Wei and I would apologize to each other by exchanging gifts. Mine would be in the form of drawings, crudely done with whatever natural supplies I could find. His would always be carvings. There was only one time the exchange didn't happen, the day I told him I was accepting the apprentice position and would never be able to marry him.”",Richelle Mead
“Jess drew the way some people drink whiskey. The peace would start at the top of his muddled brain and seep down through his tired and tensed-up body.”,Katherine Paterson
"“It's not what you look at that matters, It's what you see”",Alphonso Dunn
"“The true purpose of illustrated journaling [is] to celebrate your life. No matter how small or mundane or redundant, each drawing and little essay you write to commemorate an event or an object or a place makes it all the more special.”",Danny Gregory
“Draw without mercy.”,Gabriel Campanario
“With lead he shaded love into the woman's eyes.”,Dean Koontz
“We all have an inner artist that has something to tell us if we allow it to come to the surface.”,Bill Buchman
"“How could he explain it in a way Leslie would understand, how he yearned to reach out and capture the quivering life about him and how when he tried, it slipped past his fingertips, leaving a dry fossil upon the page?”",Katherine Paterson
"“Well, suppose we use our brains. We see things solid. Solidities are important to us in nature. In solidities, there are measures that greatly affect us. There are rhythms in the ins and outs of form. Music, the forest and to many the most impressive of arts deals in measures which seem to go in every direction. They combine, they move together, they deflect and they oppose. Music is a structure of highly mathematical measures. According to the selection and relative value of these measures the music is great or small in its effect on us.”",Robert Henri
"“I'm a Baroque person. More than Baroque, I'm a Rococo person. I don't draw straight lines.”",Nuno Roque
"“I don't remember her. But she feels special. There's this hole in my heart every time I draw her; you know, a sick sort of feeling. Like she's someone I lost.”",C. Robert Cargill
“Who knows when a trenchant line becomes a human face?”,Ben Shahn
“An art prodigy of the 21st century has yet to be crowned. Or have they?”,Luhraw
“This is almost always the case: A piece of art receives its f(r)ame when found offensive.”,Criss Jami
"“... she wore a masterpiece smile with smudges of paint and graphite across her cheek, and her eyes were a Jackson Pollock painting.”",Ellie Lieberman
"“Life is like a painting. Imagine it, hit and try drawing with the pencil of first steps, fill in the colors of happiness, correct the mistakes with eraser of love and forgiveness; thus, one dream project is accomplished. Create such masterpieces just like that.”",Vikrmn
"“It's a sketch of clouds moving across the sky at dusk in the form of a woman. The woman appears to be leaping or running as the sun sets in the background. Below is the sea that stirs with her movement; and the hills and mountains that fade behind her. Margot studies it, her face opening up all kinds of ways.”",Nicole Y. Dennis-Benn
“Time will do his own drawing upon us but we will do our own drawing upon time as well!”,Mehmet Murat ildan
“Anyone can learn how to draw.”,Liron Yankonsky
“The visual arts will one day be king. The pop stars and celebrities soon to be forgotten.”,Luhraw
"“Faccio sembrare viva qualunque cosa, non qualunque persona”",Robin Black
"“Departe, de-a lungul cursului leneșului Liffey, catarge zvelte tărcau cerul și, mai departe încă, urzeala tulbure a orașului zăcea prosternată în pâclă.”",James Joyce
“Good drawing is not copying the surface. It has to do with understanding and expression. We don't want to learn to draw just to end up being imprisoned in showing off our knowledge of joints and muscles. We want to get the kind of reality that a camera can't get. We want to accentuate and suppress aspects of the model's character to make it more vivid.”,Richard   Williams
